"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Manchester United (MU) ikut peduli terhadap penderitaan korban gempa dan tsunami di Palu dan sekitarnya. Klub papan… https://t.co/HIpRlnM9a1",FALSE,0,NA,2018-10-22 01:57:53,TRUE,NA,"1054190072499646464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rakyatkudotcom",0,FALSE,FALSE,NA,NA
"#PRAYFORPALU PALU NGATAKU (Sisa - Sisa Tragedi Gempa Tsunami Likuifaksi) https://t.co/t929Rv4UoY 

Video oleh… https://t.co/G5BIAgB6UP",FALSE,2,"AdibHidayat",2018-10-22 01:29:52,TRUE,"1054001492405800960","1054183019861356544","19280181","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdibHidayat",2,FALSE,FALSE,NA,NA
"BPKH Sumbang Rp29 Miliar untuk Korban Gempa Lombok dan Palu

Semoga saudara-saudara kita di Lombok &amp; Palu kembali b… https://t.co/l0K0lzgPln",FALSE,0,NA,2018-10-22 01:24:13,TRUE,NA,"1054181598441209857",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","sumberita_id",0,FALSE,FALSE,NA,NA
"BPKH Sumbang Rp29 Miliar untuk Korban Gempa Lombok dan Palu

Semoga saudara-saudara kita di Lombok &amp; Palu kembali b… https://t.co/qxNQcUs1xc",FALSE,0,NA,2018-10-22 01:19:09,TRUE,NA,"1054180325004316677",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ArtiSahabat__",0,FALSE,FALSE,NA,NA
"Do'akan saudara-saudara kita di Palu dan sekitarnya, yang terkena musibah gempa dan ancaman tsunami. Semoga Allah S… https://t.co/f7rwHSs4ir",FALSE,0,NA,2018-10-22 00:09:01,TRUE,NA,"1054162672097218560",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pksart",0,FALSE,FALSE,NA,NA
"Rektor #UGM Kunjungi Pengungsi Korban Gempa dan Tsunami Sulteng https://t.co/XQ4fpeEcNj",FALSE,15,NA,2018-10-22 00:03:02,FALSE,NA,"1054161167868817408",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","UGMYogyakarta",5,FALSE,FALSE,"110.37816138","-7.76823618"
"Makanya kalo g tau ttg FPI @Informasi_FPI , tdk perlu nyinyir yg tdk menguntungkan Anda

Anda nyinyir soal FPI keti… https://t.co/PMnmv9Mlbf",FALSE,1,NA,2018-10-21 23:37:34,TRUE,NA,"1054154760528388098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","54TuRn",0,FALSE,FALSE,NA,NA
"#StarNewsUpdate Gempa dan tsunami yang terjadi di Palu, Sulawesi Tengah mengakibatkan kerusakan parah. #SITM

https://t.co/o8uCQQwCHO",FALSE,0,NA,2018-10-21 23:10:09,FALSE,NA,"1054147861095448576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","STARADIO1073",0,FALSE,FALSE,NA,NA
"Dampak Gempa dan Tsunami di Sulteng, 2.113 Tewas, 1.309 Hilang - https://t.co/H4j3N5B8w7 https://t.co/BWBlZfPQUK",FALSE,0,NA,2018-10-21 22:00:29,FALSE,NA,"1054130326878904320",NA,"<a href=""http://www.bontangpost.id/"" rel=""nofollow"">BontangPost.ID</a>","bontang_post",0,FALSE,FALSE,NA,NA
"Struktur tanah pasca gempa likuifaksi di petobo palu sulteng https://t.co/PmUHsb3rZR",FALSE,0,NA,2018-10-21 21:33:53,FALSE,NA,"1054123631268118528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gendon_11",0,FALSE,FALSE,NA,NA
"GEMPA PALU &amp; DONGGALA : Kerugian Bencana Sulteng Rp13,82 Triliun https://t.co/nm4gEa699y https://t.co/I0GNdw7cn9",FALSE,1,NA,2018-10-21 19:18:08,FALSE,NA,"1054089471816228866",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Bisniscom",0,FALSE,FALSE,NA,NA
"""Relawan PKS terus berdatangan membantu korban gempa dan tsunami di Sulteng""
- Kawilda Sulawesi DPP PKS, Aus Hidaya… https://t.co/yyqFyISuni",FALSE,2,NA,2018-10-21 18:38:59,TRUE,NA,"1054079617340850176",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pksart",0,FALSE,FALSE,NA,NA
"I liked a @YouTube video https://t.co/zKirTfsPCx Ini Ceramah Ustadz Abdul Somad [UAS] Sebelum Terjadi Gempa &amp; Tsunami Palu Sulteng",FALSE,0,NA,2018-10-21 17:31:19,FALSE,NA,"1054062587938291712",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","dina31939335",0,FALSE,FALSE,NA,NA
"Anggota Paskibra Tingkat SMP Galang Bantuan untuk Korban Gempa &amp; Tsunami di Sulteng – BIP 07/10 https://t.co/7zruWTJJqT",FALSE,0,NA,2018-10-21 16:47:30,FALSE,NA,"1054051562333495297",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","HorasSumutNews6",0,FALSE,FALSE,NA,NA
"BOGOR-Paguyuban Whira Andhang Pandhega (WAP) alumni SIP Polri Tahun 2016 angkatan 45, galang dana bantuan untuk kor… https://t.co/0F1LIGeEso",FALSE,0,NA,2018-10-21 16:26:03,TRUE,NA,"1054046163257634816",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","portaljabarnet",0,FALSE,FALSE,NA,NA
"Menteri ESDM, Ignasius Jonan, kembali mengunjungi Kota Palu utk meninjau kemajuan pemulihan pasokan listrik, BBM, L… https://t.co/e418TFxH3T",FALSE,0,NA,2018-10-21 15:58:53,TRUE,NA,"1054039327863332870",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lailaazahraa",0,FALSE,FALSE,NA,NA
"GemPa 7,4 SR, PALU SULTENG,, Seperti kiamat kecil yg terjadi,, allah memperlihtkan kuasanya, tidak ada yg hak kcual… https://t.co/XQk4aPyFpj",FALSE,1,NA,2018-10-21 15:16:56,TRUE,NA,"1054028770741432321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","afriantokoribee",0,FALSE,FALSE,NA,NA
"Ini Data Terbaru Jumlah Korban Gempa dan Tsunami di Sulteng https://t.co/Xu9OYrDqP5",FALSE,0,NA,2018-10-21 15:08:47,FALSE,NA,"1054026717822574592",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","bcberita",0,FALSE,FALSE,NA,NA
"Bantuan korban gempa dan tsunami di Sulawesi Tengah (Sulteng) Terus Mengalir *SAMARINDA*, https://t.co/qGbZxiBO9u -… https://t.co/pFp5xKk4Za",FALSE,0,NA,2018-10-21 14:35:16,TRUE,NA,"1054018284465602560",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kodim0735",0,FALSE,FALSE,NA,NA
"Ini Data Terbaru Jumlah Korban Gempa dan Tsunami di Sulteng #korbangempaSulteng https://t.co/6VUJsf8Zhu",FALSE,0,NA,2018-10-21 14:17:02,FALSE,NA,"1054013696706408448",NA,"<a href=""http://www.jpnn.com"" rel=""nofollow"">JPNN News Update</a>","jpnncom",0,FALSE,FALSE,NA,NA
"Sebanyak 48 prajurit TNI dari Batalyon Infanteri 714/Sintuwu Maroso dipimpin Mayor Inf Arianto Maskare S. yang terg… https://t.co/i09k36LldM",FALSE,1,NA,2018-10-21 13:48:50,TRUE,NA,"1054006599541391360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tamimiyuana",1,FALSE,FALSE,NA,NA
"RNB Sulsel Bantu Korban Gempa dan Tsunami Sulteng di Asrama Haji Sudiang https://t.co/Mvz29e0fys https://t.co/p0jo8J11lL",FALSE,0,NA,2018-10-21 13:24:09,FALSE,NA,"1054000386623725569",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SuaraSulsel",0,FALSE,FALSE,NA,NA
"Bencana Sulteng, Hingga 21 Oktober Korban Meninggal Dunia 2.256 Jiwa: Jakarta, https://t.co/0kP35EQbdC – Kepala Pus… https://t.co/KERCXUOSWM",FALSE,0,NA,2018-10-21 13:22:02,TRUE,NA,"1053999855050182656",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"https://t.co/4O6gleLpjX- Puluhan pemuda bersama pelajar di Desa Pasuruan, Lampung Selatan, memberikan bantuan untuk… https://t.co/y76u6sMHvh",FALSE,0,NA,2018-10-21 13:08:05,TRUE,NA,"1053996344187195397",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","radartvlampung",0,FALSE,FALSE,NA,NA
"BNPB: Kerugian Gempa dan Tsunami Sulteng Capai Rp 13,82 Triliun #Gempa https://t.co/AhBtuySDSI",FALSE,0,NA,2018-10-21 13:03:05,FALSE,NA,"1053995087405834240",NA,"<a href=""http://www.rmoljakarta.com"" rel=""nofollow"">RMOLJakarta</a>","RMOLJakarta",1,FALSE,FALSE,NA,NA
"Data sementara kerugian bencana gempa dan tsunami di Sulteng mencapai Rp13,82 triliun, ini rincian BNPB.… https://t.co/SCK9b2Op7w",FALSE,2,NA,2018-10-21 13:01:13,TRUE,NA,"1053994614699515905",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ferrykoto",1,FALSE,FALSE,NA,NA
"Data sementara kerugian bencana gempa dan tsunami di Sulteng mencapai Rp13,82 triliun, ini rincian BNPB.… https://t.co/WvvaUSkkAy",FALSE,2,NA,2018-10-21 13:01:00,TRUE,NA,"1053994562174124034",NA,"<a href=""https://seruji.co.id/"" rel=""nofollow"">SERUJIDOTCOM</a>","serujinews",1,FALSE,FALSE,NA,NA
"Twittizen Shared: Kerugian Gempa-Tsunami di Sulteng Rp13,82 Triliun https://t.co/AtemQB2Q3O https://t.co/3wuh1X7sfB",FALSE,0,NA,2018-10-21 12:52:05,FALSE,NA,"1053992318640869377",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","twittezen_",0,FALSE,FALSE,NA,NA
"Cendananews:  Kerugian Gempa-Tsunami di Sulteng Rp13,82 Triliun https://t.co/s3Q7v4qBhY https://t.co/gI1MmyfJcc",FALSE,0,NA,2018-10-21 12:52:05,FALSE,NA,"1053992317495914496",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CendanaTV",0,FALSE,FALSE,NA,NA
"Randa shared:  Kerugian Gempa-Tsunami di Sulteng Rp13,82 Triliun https://t.co/x4U6EBbVi1 https://t.co/7dIm7AD8co",FALSE,0,NA,2018-10-21 12:52:05,FALSE,NA,"1053992317365891072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","RandaSukirna",0,FALSE,FALSE,NA,NA
"Suarabogor Shared:  Kerugian Gempa-Tsunami di Sulteng Rp13,82 Triliun https://t.co/Iz9xZ4S0lE https://t.co/UoT8Mb0FyD",FALSE,0,NA,2018-10-21 12:52:05,FALSE,NA,"1053992317353263104",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","suarabogorcom",0,FALSE,FALSE,NA,NA
"Ja Share:  Kerugian Gempa-Tsunami di Sulteng Rp13,82 Triliun https://t.co/kPkG4YX7On https://t.co/Dl6rkr9n8C",FALSE,0,NA,2018-10-21 12:52:05,FALSE,NA,"1053992317323866113",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Share_ja",0,FALSE,FALSE,NA,NA
"Kerugian Akibat Gempa dan Tsunami di Sulteng Capai Rp13,82 Triliun https://t.co/Xmym0wdTOL https://t.co/5XKQ1jM9t5",FALSE,0,NA,2018-10-21 12:48:05,FALSE,NA,"1053991310934175744",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TelikSandiID",0,FALSE,FALSE,NA,NA
"Kerugian Akibat Gempa dan Tsunami di Sulteng Capai Rp13,82 Triliun https://t.co/nIhJ7jGG13 https://t.co/pqKhvysVx2",FALSE,0,NA,2018-10-21 12:48:04,FALSE,NA,"1053991305506770944",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Menara62com",0,FALSE,FALSE,NA,NA
"Kerugian Akibat Gempa dan Tsunami di Sulteng Capai Rp13,82 Triliun https://t.co/43KGUTBgFm https://t.co/f0Gu6NG9Xg",FALSE,0,NA,2018-10-21 12:48:04,FALSE,NA,"1053991305439637504",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","kangDed18255164",0,FALSE,FALSE,NA,NA
"Hitungan Sementara Kerugian Akibat Gempa Sulteng Rp13,82 Triliun: Jakarta, https://t.co/0kP35EQbdC – Kepala Pusat D… https://t.co/4QKwcDYmpQ",FALSE,0,NA,2018-10-21 12:48:02,TRUE,NA,"1053991300540690432",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"Kerugian Gempa-Tsunami di Sulteng Rp13,82 Triliun https://t.co/Jd3lHYfXaE https://t.co/p6KpRkZuW9",FALSE,0,NA,2018-10-21 12:45:39,FALSE,NA,"1053990697483800576",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","cendananews",0,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah   
#PrayForPalu  #PrayForDonggala… https://t.co/UlZut6osiz",FALSE,0,NA,2018-10-21 12:40:08,TRUE,NA,"1053989309223763968",NA,"<a href=""http://twuffer.com"" rel=""nofollow"">Twuffer</a>","bola_media",2,FALSE,FALSE,NA,NA
"[SIAGA BENCANA GIZI]
<U+0001F53A>ILMAGI PEDULI SULTENG<U+0001F53A>

Terima kasih kepada teman-teman yang telah berdonasi untuk gempa &amp; ts… https://t.co/XD987bACd2",FALSE,1,NA,2018-10-21 12:26:04,TRUE,NA,"1053985770862632965",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ILMAGI",1,FALSE,FALSE,NA,NA
"Banjir Terjang Kabupaten Sigi, Jalur Palu-Kulawi Putus: Sigi, https://t.co/0kP35EQbdC – Jalan provinsi yang menghub… https://t.co/LGKP26FrBn",FALSE,0,NA,2018-10-21 12:16:04,TRUE,NA,"1053983253919481857",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",1,FALSE,FALSE,NA,NA
"#jokowipresidenku #jokowibekerja #2019pilihjokowi #2019jokowimaruf #2019tetapjokowi #palu #prayforpalu… https://t.co/LkutbmeQ2G",FALSE,0,NA,2018-10-21 12:05:18,TRUE,NA,"1053980543400869888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indonesiahatuku",0,FALSE,FALSE,NA,NA
"#jokowipresidenku #jokowibekerja #2019pilihjokowi #2019jokowimaruf #2019tetapjokowi #palu #prayforpalu… https://t.co/57nq1EVB0h",FALSE,0,NA,2018-10-21 12:05:15,TRUE,NA,"1053980531275132929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lombokindones",0,FALSE,FALSE,NA,NA
"#jokowipresidenku #jokowibekerja #2019pilihjokowi #2019jokowimaruf #2019tetapjokowi #palu #prayforpalu… https://t.co/7p0qrGEJhT",FALSE,0,NA,2018-10-21 12:05:07,TRUE,NA,"1053980496747651073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusufalghazali7",0,FALSE,FALSE,NA,NA
"#jokowipresidenku #jokowibekerja #2019pilihjokowi #2019jokowimaruf #2019tetapjokowi #palu #prayforpalu… https://t.co/V7B0ndOwZG",FALSE,0,NA,2018-10-21 12:04:59,TRUE,NA,"1053980466217332737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kicauaindonesia",0,FALSE,FALSE,NA,NA
"Terkini, Jumlah Korban Tewas Gempa dan Tsunami Sulteng Capai 2.113 Jiwa https://t.co/bVMDXnLTpY https://t.co/sp2pQuvNvo",FALSE,0,NA,2018-10-21 11:59:36,FALSE,NA,"1053979108638633984",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","cakrawala_post",0,FALSE,FALSE,NA,NA
"#korban #gempa #tsunami #korbangempa #korbantsunami #korbanPalu #Palu #SulTeng #SulawesiTengah #Sulawesi #TimSAR… https://t.co/cCX1qAz8Gh",FALSE,0,NA,2018-10-21 11:46:14,TRUE,NA,"1053975744311832576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kangdetdotz",0,FALSE,FALSE,NA,NA
"Bantuan dari #BUMN untuk korban gempa #Palu #sulteng 
#SultengBangkit #palubangkit #2019PilihJokowi… https://t.co/MfPDB620uV",FALSE,0,NA,2018-10-21 11:41:21,TRUE,NA,"1053974517427683328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shintadeviana7",0,FALSE,FALSE,NA,NA
"Bantu saudara kita korban gempa dan tsunami #Donggala #Palu #Sigi Sulawesi Tengah  #PrayForPalu #PrayForDonggala… https://t.co/vvfHMucn4t",FALSE,0,NA,2018-10-21 11:37:44,FALSE,NA,"1053973608777666567",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","KopoBDG",2,FALSE,FALSE,NA,NA
"Gempa bumi, tsunami, dan likuifaksi di Sulawesi Tengah pada 28 September lalu menimbulkan kerugian ekonomi senilai… https://t.co/MmESTsEsOM",FALSE,0,NA,2018-10-21 11:37:34,TRUE,NA,"1053973563508695040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alagraph",0,FALSE,FALSE,NA,NA
"BNPB Taksir Nilai Kerugian Gempa Tsunami Sulteng Rp13,8 Triliun
https://t.co/IxbsOxQsWY – Kerugian dampak gempa, ts… https://t.co/eVnOw9vhJX",FALSE,0,NA,2018-10-21 11:31:31,TRUE,NA,"1053972041823477760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","beritarienews",0,FALSE,FALSE,NA,NA
"Bantuan korban gempa dan tsunami di Sulawesi Tengah (Sulteng) Terus Mengalir https://t.co/Z9cj0Jc0Wg lewat @tni_ad",FALSE,12,NA,2018-10-21 11:25:55,FALSE,NA,"1053970632604446720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tni_ad",2,FALSE,FALSE,NA,NA
"Kerugian dan Kerusakan Gempa di Sulteng Capai Rp13,82 Triliun https://t.co/kb9wODSORz

Prajurit TNI membantu percep… https://t.co/jGD5obqDo5",FALSE,0,NA,2018-10-21 10:54:51,TRUE,NA,"1053962815323684864",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BlogLabor",0,FALSE,FALSE,NA,NA
"Kerugian Akibat Gempa Bumi, Tsunami dan Likuifasi di Sulteng Capai Rp13,82 Triliun https://t.co/ZYEB1diDIm",FALSE,0,NA,2018-10-21 10:53:13,FALSE,NA,"1053962406253289472",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","tobasatudotcom",0,FALSE,FALSE,NA,NA
"Data sementara kerugian bencana gempa dan tsunami di Sulteng mencapai Rp13,82 triliun, ini rincian BNPB.… https://t.co/oWMrHOKKPC",FALSE,4,NA,2018-10-21 10:43:24,TRUE,NA,"1053959932247068677",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ferrykoto",3,FALSE,FALSE,NA,NA
"Untuk membangun kembali diperkirakan akan memerlukan anggaran lebih dari Rp10 triliunm

@Sutopo_PN @BNPB_Indonesia… https://t.co/VrfrWIkLty",FALSE,0,NA,2018-10-21 10:30:43,TRUE,NA,"1053956742554386432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DewantoSamodro",0,FALSE,FALSE,NA,NA
"Yuk yg mau donasikan sedikit hartanya untuk korban gempa dan tsunami di Palu dan Donggala Sulteng bisa melalui Komi… https://t.co/opy8CRiu58",FALSE,0,NA,2018-10-21 09:39:53,TRUE,NA,"1053943950749257733",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wahyuadiputra",0,FALSE,FALSE,NA,NA
"[VIDEO] Pemulihan Trauma Bagi Korban Gempa dan Tsunami Sulteng https://t.co/pZtob6rymH https://t.co/SfMih9LyWu",FALSE,9,NA,2018-10-21 09:23:05,FALSE,NA,"1053939720416182272",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","KompasTV",1,FALSE,FALSE,NA,NA
"223.751 Orang Mengungsi, Dampak Kerugian Gempa dan Tsunami di Sulteng Capai Rp13 Triliun Lebih… https://t.co/YAt8k8Oq0t",FALSE,0,NA,2018-10-21 09:06:08,TRUE,NA,"1053935453957550081",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Riau24Com",0,FALSE,FALSE,NA,NA
"menurut gambar BMKG dari sesar2 yang ada disulteng,menurut saya Poso lebih cocok jadi Ibu Kota provinsi Sulteng ,ha… https://t.co/5LvRAEO6ps",FALSE,0,NA,2018-10-21 09:04:10,TRUE,NA,"1053934960271331328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No_f4l",0,FALSE,FALSE,NA,NA
"Pafindo Akan Mengirmkan Bantuan Untuk Korban Gempa dan Tsunami di Sulteng. | Berita, Slider |… https://t.co/ZuOeQzR0Lv",FALSE,0,NA,2018-10-21 08:41:03,TRUE,NA,"1053929143870513152",NA,"<a href=""http://www.balaikita.com"" rel=""nofollow"">Balai Kita</a>","balaikitacom",0,FALSE,FALSE,NA,NA
"UNHCR Akan Kirim 1.305 Tenda untuk Korban Gempa Sulteng: Palu, https://t.co/0kP35EQbdC – Badan Pengungsi Perserikat… https://t.co/LTwAXYok91",FALSE,0,NA,2018-10-21 08:24:02,TRUE,NA,"1053924862689832961",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"UPDATE LAPORAN BENCANA
.
[Gempa Bumi, Tsunami &amp; Likuifaksi Sulawesi Tengah; Palu, Donggala, Sigi]
.
• Sabtu, 20 Okt… https://t.co/RL2GSRfS3E",FALSE,0,NA,2018-10-21 08:09:23,TRUE,NA,"1053921173157818368",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TBMarteria",1,FALSE,FALSE,NA,NA
"Do'akan saudara-saudara kita di Palu dan sekitarnya, yang terkena musibah gempa dan ancaman tsunami. Semoga Allah S… https://t.co/gnbuDQNA5x",FALSE,0,NA,2018-10-21 08:09:00,TRUE,NA,"1053921078450372609",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","pksart",0,FALSE,FALSE,NA,NA
"BNPB: 2.113 Korban Meninggal Akibat Gempa &amp; Tsunami Sulteng Telah Dimakamkan https://t.co/qvKavXGuKU https://t.co/cBGjjDsbPR",FALSE,0,NA,2018-10-21 07:53:36,FALSE,NA,"1053917202804551680",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","WaspadaOnline",0,FALSE,FALSE,NA,NA
"Gempa dan tsunami Palu, Donggala, Sigi dan wilayah terdampak lainnya masih menyisakan duka dan kepedihan. Kami hadi… https://t.co/XQ4h4bqPyV",FALSE,3,NA,2018-10-21 07:41:57,TRUE,NA,"1053914268310003712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harapanlgaol",0,FALSE,FALSE,NA,NA
"Polsek Segeri Polres Pangkep Memberikan bantuan kepada korban Gempa &amp; Tsunami Sulteng.
https://t.co/tc4jIOPy5C",FALSE,0,NA,2018-10-21 07:21:16,FALSE,NA,"1053909066630672384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ResJeneponto",0,FALSE,FALSE,NA,NA
"Update Data Gempa-Tsunami Sulteng, BNPB: Korban Tewas 2.113, Hilang 1.309 Orang https://t.co/oDRE9x7IiP https://t.co/C6cReO9mBd",FALSE,0,NA,2018-10-21 07:20:04,FALSE,NA,"1053908762459693057",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","toriauco",0,FALSE,FALSE,NA,NA
"Masih Bertambah, Korban MD Gempa Sulteng Tercatat 2.113 Orang: https://t.co/0kP35EQbdC – Badan Nasional Penanggulan… https://t.co/iWDjzpwaWC",FALSE,0,NA,2018-10-21 07:17:44,TRUE,NA,"1053908177224232961",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Jurnal_Sulawesi",0,FALSE,FALSE,NA,NA
"Sinar Mas Land Bangun Infrastruktur Publik dan Rumah di Lokasi Bencana Alam #SML #Sulteng #Gempa #Tsunami https://t.co/sl6AEKhHia",FALSE,0,NA,2018-10-21 07:00:12,FALSE,NA,"1053903761784168448",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KabarSiang",0,FALSE,FALSE,NA,NA
"Gempa dan Tsunami Sulteng, BNPB: 20 Negara Kirim Bantuan Total Rp 24 Miliar https://t.co/S5vKM6Zkk9",FALSE,0,NA,2018-10-21 06:54:11,FALSE,NA,"1053902250052083717",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","kabarpolitik",0,FALSE,FALSE,NA,NA
"SMA 03 TBT Tubaba Galang Dana Untuk Korban Gempa Tsunami Sulteng https://t.co/inDHpdW6l1 https://t.co/YBJX0FBabM",FALSE,0,NA,2018-10-21 06:36:06,FALSE,NA,"1053897700280885248",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","MediaPanglima",0,FALSE,FALSE,NA,NA
"#jokowibekerja #JokowiMembangunIndonesia #jokowipresidenku #jokowilagi #2019jokowilagi #2019tetapjokowi… https://t.co/NcvZFWOwxb",FALSE,0,NA,2018-10-21 06:18:29,TRUE,NA,"1053893267207540737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusufalghazali7",0,FALSE,FALSE,NA,NA
"#jokowibekerja #JokowiMembangunIndonesia #jokowipresidenku #jokowilagi #2019jokowilagi #2019tetapjokowi… https://t.co/IHURXIZWbE",FALSE,0,NA,2018-10-21 06:18:24,TRUE,NA,"1053893243274809344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indonesiahatuku",0,FALSE,FALSE,NA,NA
"#jokowibekerja #JokowiMembangunIndonesia #jokowipresidenku #jokowilagi #2019jokowilagi #2019tetapjokowi… https://t.co/l03DlwfHhl",FALSE,0,NA,2018-10-21 06:18:23,TRUE,NA,"1053893239290220546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lombokindones",0,FALSE,FALSE,NA,NA
"#jokowibekerja #JokowiMembangunIndonesia #jokowipresidenku #jokowilagi #2019jokowilagi #2019tetapjokowi… https://t.co/Q7uj5Clf17",FALSE,0,NA,2018-10-21 06:18:22,TRUE,NA,"1053893237901914113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kicauaindonesia",0,FALSE,FALSE,NA,NA
